hour,avg_temp_F,temp_F,month,dom,year,doy
22,53.04611058386841,53.09060000000004,3,4,2016,64
23,51.525696246006426,51.49310000000004,3,4,2016,64
0,50.36648750000003,50.867060000000045,3,5,2016,65
1,49.59523823000003,50.41760000000003,3,5,2016,65
2,48.77655115778691,49.26049250000004,3,5,2016,65
3,48.0271915580569,48.797476250000045,3,5,2016,65
4,47.60468460850559,47.53220000000003,3,5,2016,65
5,46.8803347834646,46.44680000000004,3,5,2016,65
6,46.68511980325917,44.89628000000003,3,5,2016,65
7,47.14141536869088,45.55040000000004,3,5,2016,65
8,47.325581563971774,45.83948000000005,3,5,2016,65
9,49.10887282608699,49.123940000000026,3,5,2016,65
10,51.91760084828396,50.93600000000003,3,5,2016,65
11,54.474579374028025,52.97594,3,5,2016,65
12,56.83308511115448,53.971520000000055,3,5,2016,65
13,58.272638755887,56.29640000000004,3,5,2016,65
14,59.74750207345975,56.50412000000006,3,5,2016,65
15,60.299873328718384,57.34994000000006,3,5,2016,65
16,60.288751772979424,56.79019625000002,3,5,2016,65
17,60.27012598527073,55.351580000000034,3,5,2016,65
18,59.2518929464286,51.96800000000005,3,5,2016,65
19,57.89326597444092,52.214000000000034,3,5,2016,65
20,55.96643418590767,49.10750000000002,3,5,2016,65
21,54.306712109375034,49.18820000000002,3,5,2016,65
22,53.04611058386841,46.49300000000005,3,5,2016,65
23,51.525696246006426,47.217200000000034,3,5,2016,65
0,50.36648750000003,45.90716000000003,3,6,2016,66
1,49.59523823000003,44.52800000000003,3,6,2016,66
2,48.77655115778691,44.260160000000035,3,6,2016,66
3,48.0271915580569,43.92320000000002,3,6,2016,66
4,47.60468460850559,43.784600000000026,3,6,2016,66
5,46.8803347834646,42.67100000000003,3,6,2016,66
6,46.68511980325917,42.377540000000046,3,6,2016,66
7,47.14141536869088,43.60280000000002,3,6,2016,66
8,47.325581563971774,44.70440000000003,3,6,2016,66
9,49.10887282608699,47.27480000000004,3,6,2016,66
10,51.91760084828396,49.217000000000034,3,6,2016,66
11,54.474579374028025,51.159200000000055,3,6,2016,66
12,56.83308511115448,52.25000000000007,3,6,2016,66
13,58.272638755887,53.99240000000003,3,6,2016,66
14,59.74750207345975,53.177000000000035,3,6,2016,66
15,60.299873328718384,55.55480000000002,3,6,2016,66
16,60.288751772979424,55.40000000000002,3,6,2016,66
17,60.27012598527073,55.24520000000005,3,6,2016,66
18,59.2518929464286,52.47374000000004,3,6,2016,66
19,57.89326597444092,54.294800000000045,3,6,2016,66
20,55.96643418590767,51.43280000000004,3,6,2016,66
21,54.306712109375034,48.569360000000046,3,6,2016,66
22,53.04611058386841,48.67160000000004,3,6,2016,66
23,51.525696246006426,46.70996000000004,3,6,2016,66
0,50.36648750000003,47.71400000000001,3,7,2016,67
